text,label,hard_topic
Order ORD-805925 delayed due to weather. New delivery date: 02-Nov-2026.,0,shipping_order
Job alert from Indeed: New openings for QA Engineer at Acme Tech and similar companies.,0,job_alerts
Shipment confirmed for order ORD-392711. Track with AWB AWB12766509 on Delhivery.,0,shipping_order
Receipt: INR 54253 credited to your wallet from refund. Txn ID REF958644.,0,finance_transaction
Job alert from Wellfound: New openings for QA Engineer at Orion Systems and similar companies.,0,job_alerts
ICICI Bank: Your payment of INR 230451 towards Airtel has been completed. UTR: UTR28209374.,0,finance_transaction
Transaction successful: INR 4959 paid to Apple using UPI. Ref REF684066.,0,finance_transaction
Delivery update: Package ORD-977568 is out for delivery and should arrive by 8 PM.,0,shipping_order
Transaction successful: INR 75298 paid to Myntra using card. Ref REF121954.,0,finance_transaction
Delivery update: Package ORD-917101 is out for delivery and should arrive by 3 PM.,0,shipping_order
Job alert from Foundit: New openings for Product Manager at BluePeak and similar companies.,0,job_alerts
Job alert from Indeed: New openings for Software Engineer at Orion Systems and similar companies.,0,job_alerts
Receipt: INR 132705 credited to your wallet from salary account. Txn ID REF985784.,0,finance_transaction
Transaction successful: INR 110706 paid to Zomato using NEFT. Ref REF256484.,0,finance_transaction
LinkedIn Jobs: 60 new QA Engineer openings in Pune match your profile.,0,job_alerts
Receipt: INR 101835 credited to your wallet from cashback. Txn ID REF208239.,0,finance_transaction
Your saved search 'Product Manager Chennai' has 19 new matches today.,0,job_alerts
Naukri alert: Recruiters viewed your profile 54 times this week. Explore fresh roles.,0,job_alerts
Delivery update: Package ORD-173071 is out for delivery and should arrive by 6 PM.,0,shipping_order
Receipt: INR 36718 credited to your wallet from reward points. Txn ID REF317724.,0,finance_transaction
Indeed recommendations: Top QA Engineer jobs near Mumbai posted in last 24 hours.,0,job_alerts
Your return pickup for order ORD-109038 is scheduled on 12-Jul-2026 between 10 AM-1 PM.,0,shipping_order
LinkedIn Jobs: 23 new QA Engineer openings in Hyderabad match your profile.,0,job_alerts
Your return pickup for order ORD-763162 is scheduled on 25-Sep-2026 between 6 PM-9 PM.,0,shipping_order
Indeed recommendations: Top Backend Developer jobs near Pune posted in last 24 hours.,0,job_alerts
Indeed recommendations: Top Backend Developer jobs near Mumbai posted in last 24 hours.,0,job_alerts
Order ORD-209294 delayed due to weather. New delivery date: 26-Aug-2026.,0,shipping_order
Invoice INV-8832 generated for INR 55798. Due date: 19-Oct-2026.,0,finance_transaction
Indeed recommendations: Top ML Engineer jobs near Pune posted in last 24 hours.,0,job_alerts
Shipment confirmed for order ORD-457243. Track with AWB AWB47625669 on FedEx.,0,shipping_order
Transaction successful: INR 155982 paid to Flipkart using netbanking. Ref REF618358.,0,finance_transaction
Your saved search 'Product Manager Delhi' has 73 new matches today.,0,job_alerts
Receipt: INR 149488 credited to your wallet from refund. Txn ID REF780552.,0,finance_transaction
Receipt: INR 216877 credited to your wallet from reward points. Txn ID REF297259.,0,finance_transaction
Your order ORD-733912 has been shipped via DTDC. Expected delivery: 19-Mar-2026.,0,shipping_order
Your return pickup for order ORD-650194 is scheduled on 24-Apr-2026 between 10 AM-1 PM.,0,shipping_order
Shipment confirmed for order ORD-733240. Track with AWB AWB84379074 on Blue Dart.,0,shipping_order
Chase ALERT: INR 175591 debited from A/C ending 1047 via NEFT at Airtel on 20-Jul-2026. Avl bal: INR 666962.,0,finance_transaction
Job alert from LinkedIn: New openings for ML Engineer at Northbridge and similar companies.,0,job_alerts
Shipment confirmed for order ORD-648058. Track with AWB AWB24503618 on Delhivery.,0,shipping_order
Your order ORD-496293 has been shipped via DTDC. Expected delivery: 16-Jan-2026.,0,shipping_order
HSBC: Your payment of INR 34290 towards Swiggy has been completed. UTR: UTR65687743.,0,finance_transaction
Job alert from Foundit: New openings for QA Engineer at Zenith Labs and similar companies.,0,job_alerts
Chase ALERT: INR 180072 debited from A/C ending 8783 via netbanking at Jio on 04-Oct-2026. Avl bal: INR 851588.,0,finance_transaction
Receipt: INR 125522 credited to your wallet from reward points. Txn ID REF955436.,0,finance_transaction
Your order ORD-759838 has been shipped via DTDC. Expected delivery: 17-Dec-2026.,0,shipping_order
Your saved search 'ML Engineer Pune' has 73 new matches today.,0,job_alerts
Naukri alert: Recruiters viewed your profile 18 times this week. Explore fresh roles.,0,job_alerts
Shipment confirmed for order ORD-795174. Track with AWB AWB41497864 on India Post.,0,shipping_order
Job alert from Naukri: New openings for Data Analyst at BluePeak and similar companies.,0,job_alerts
Kotak ALERT: INR 198658 debited from A/C ending 9901 via netbanking at Google Play on 09-Sep-2026. Avl bal: INR 702881.,0,finance_transaction
Job alert from Foundit: New openings for ML Engineer at Northbridge and similar companies.,0,job_alerts
Shipment confirmed for order ORD-580424. Track with AWB AWB26092123 on Blue Dart.,0,shipping_order
Your order ORD-298768 has been shipped via Blue Dart. Expected delivery: 06-Jun-2026.,0,shipping_order
Transaction successful: INR 214968 paid to Jio using UPI. Ref REF990295.,0,finance_transaction
Shipment confirmed for order ORD-646617. Track with AWB AWB62152719 on UPS.,0,shipping_order
Invoice INV-27972 generated for INR 7751. Due date: 09-Dec-2026.,0,finance_transaction
Shipment confirmed for order ORD-673021. Track with AWB AWB68726439 on UPS.,0,shipping_order
Indeed recommendations: Top Software Engineer jobs near Kolkata posted in last 24 hours.,0,job_alerts
Job alert from LinkedIn: New openings for Product Manager at BluePeak and similar companies.,0,job_alerts
Job alert from Indeed: New openings for ML Engineer at Northbridge and similar companies.,0,job_alerts
Receipt: INR 105343 credited to your wallet from cashback. Txn ID REF211638.,0,finance_transaction
Receipt: INR 221154 credited to your wallet from salary account. Txn ID REF841136.,0,finance_transaction
Your saved search 'Software Engineer Hyderabad' has 45 new matches today.,0,job_alerts
Wells Fargo ALERT: INR 74643 debited from A/C ending 3147 via card at Amazon on 18-Sep-2026. Avl bal: INR 42020.,0,finance_transaction
Invoice INV-89701 generated for INR 30144. Due date: 16-Dec-2026.,0,finance_transaction
Invoice INV-92686 generated for INR 26628. Due date: 12-Sep-2026.,0,finance_transaction
Wells Fargo: Your payment of INR 160519 towards Apple has been completed. UTR: UTR90098133.,0,finance_transaction
Shipment confirmed for order ORD-575877. Track with AWB AWB75672852 on FedEx.,0,shipping_order
Kotak: Your payment of INR 7275 towards Flipkart has been completed. UTR: UTR33726407.,0,finance_transaction
Transaction successful: INR 20993 paid to Airtel using NEFT. Ref REF414820.,0,finance_transaction
Job alert from Naukri: New openings for Backend Developer at Aster Digital and similar companies.,0,job_alerts
Naukri alert: Recruiters viewed your profile 9 times this week. Explore fresh roles.,0,job_alerts
Delivery update: Package ORD-565270 is out for delivery and should arrive by 10 PM.,0,shipping_order
Transaction successful: INR 179476 paid to Swiggy using NEFT. Ref REF420580.,0,finance_transaction
Indeed recommendations: Top Software Engineer jobs near Bengaluru posted in last 24 hours.,0,job_alerts
Naukri alert: Recruiters viewed your profile 44 times this week. Explore fresh roles.,0,job_alerts
Transaction successful: INR 221532 paid to Apple using netbanking. Ref REF270697.,0,finance_transaction
Your saved search 'ML Engineer Delhi' has 16 new matches today.,0,job_alerts
Your saved search 'Software Engineer Kolkata' has 3 new matches today.,0,job_alerts
Axis Bank ALERT: INR 232250 debited from A/C ending 3918 via IMPS at Airtel on 12-Jun-2026. Avl bal: INR 526814.,0,finance_transaction
Receipt: INR 161076 credited to your wallet from salary account. Txn ID REF258690.,0,finance_transaction
Delivery update: Package ORD-681963 is out for delivery and should arrive by 10 PM.,0,shipping_order
Kotak: Your payment of INR 243799 towards Airtel has been completed. UTR: UTR79395987.,0,finance_transaction
Job alert from Naukri: New openings for ML Engineer at Zenith Labs and similar companies.,0,job_alerts
Indeed recommendations: Top QA Engineer jobs near Hyderabad posted in last 24 hours.,0,job_alerts
SBI ALERT: INR 49278 debited from A/C ending 9060 via card at Myntra on 12-Oct-2026. Avl bal: INR 676920.,0,finance_transaction
Your order ORD-985018 has been shipped via UPS. Expected delivery: 15-Jun-2026.,0,shipping_order
LinkedIn Jobs: 64 new QA Engineer openings in Chennai match your profile.,0,job_alerts
Order ORD-740881 delayed due to weather. New delivery date: 13-Sep-2026.,0,shipping_order
Your saved search 'Software Engineer Kolkata' has 9 new matches today.,0,job_alerts
Delivery update: Package ORD-689135 is out for delivery and should arrive by 3 PM.,0,shipping_order
Job alert from Foundit: New openings for Product Manager at Acme Tech and similar companies.,0,job_alerts
Your saved search 'Product Manager Chennai' has 6 new matches today.,0,job_alerts
Shipment confirmed for order ORD-345132. Track with AWB AWB41810192 on UPS.,0,shipping_order
Receipt: INR 143362 credited to your wallet from salary account. Txn ID REF847003.,0,finance_transaction
Axis Bank ALERT: INR 106959 debited from A/C ending 1806 via card at Airtel on 25-Aug-2026. Avl bal: INR 306950.,0,finance_transaction
Chase: Your payment of INR 169903 towards Zomato has been completed. UTR: UTR39838966.,0,finance_transaction
Your return pickup for order ORD-471023 is scheduled on 13-Jul-2026 between 6 PM-9 PM.,0,shipping_order
Delivery update: Package ORD-319919 is out for delivery and should arrive by 6 PM.,0,shipping_order
Your return pickup for order ORD-877130 is scheduled on 26-Oct-2026 between 6 PM-9 PM.,0,shipping_order
Naukri alert: Recruiters viewed your profile 67 times this week. Explore fresh roles.,0,job_alerts
HDFC Bank: Your payment of INR 114598 towards Swiggy has been completed. UTR: UTR31163870.,0,finance_transaction
Job alert from Wellfound: New openings for Backend Developer at Zenith Labs and similar companies.,0,job_alerts
Receipt: INR 171148 credited to your wallet from bank transfer. Txn ID REF500202.,0,finance_transaction
Naukri alert: Recruiters viewed your profile 67 times this week. Explore fresh roles.,0,job_alerts
Axis Bank ALERT: INR 141068 debited from A/C ending 8130 via UPI at Swiggy on 01-Aug-2026. Avl bal: INR 752690.,0,finance_transaction
Receipt: INR 100368 credited to your wallet from refund. Txn ID REF693128.,0,finance_transaction
Your order ORD-680016 has been shipped via Blue Dart. Expected delivery: 19-Dec-2026.,0,shipping_order
LinkedIn Jobs: 4 new Software Engineer openings in Chennai match your profile.,0,job_alerts
Your order ORD-250235 has been shipped via Blue Dart. Expected delivery: 17-Feb-2026.,0,shipping_order
Your order ORD-392883 has been shipped via Delhivery. Expected delivery: 25-Jun-2026.,0,shipping_order
Naukri alert: Recruiters viewed your profile 18 times this week. Explore fresh roles.,0,job_alerts
Delivery update: Package ORD-317910 is out for delivery and should arrive by 6 PM.,0,shipping_order
Naukri alert: Recruiters viewed your profile 7 times this week. Explore fresh roles.,0,job_alerts
Transaction successful: INR 69818 paid to Netflix using NEFT. Ref REF281911.,0,finance_transaction
Indeed recommendations: Top QA Engineer jobs near Kolkata posted in last 24 hours.,0,job_alerts
LinkedIn Jobs: 66 new Data Analyst openings in Kolkata match your profile.,0,job_alerts
HDFC Bank ALERT: INR 79514 debited from A/C ending 7306 via IMPS at Airtel on 18-Jan-2026. Avl bal: INR 864760.,0,finance_transaction
Delivery update: Package ORD-196626 is out for delivery and should arrive by 10 PM.,0,shipping_order
LinkedIn Jobs: 33 new Backend Developer openings in Delhi match your profile.,0,job_alerts
Your order ORD-610597 has been shipped via FedEx. Expected delivery: 17-Feb-2026.,0,shipping_order
Order ORD-682123 delayed due to weather. New delivery date: 12-Mar-2026.,0,shipping_order
Receipt: INR 146468 credited to your wallet from refund. Txn ID REF429767.,0,finance_transaction
LinkedIn Jobs: 42 new Data Analyst openings in Pune match your profile.,0,job_alerts
Invoice INV-66984 generated for INR 87944. Due date: 19-Dec-2026.,0,finance_transaction
Delivery update: Package ORD-563136 is out for delivery and should arrive by 10 PM.,0,shipping_order
Indeed recommendations: Top Backend Developer jobs near Kolkata posted in last 24 hours.,0,job_alerts
Transaction successful: INR 167462 paid to Swiggy using NEFT. Ref REF548818.,0,finance_transaction
Naukri alert: Recruiters viewed your profile 30 times this week. Explore fresh roles.,0,job_alerts
Your saved search 'ML Engineer Mumbai' has 10 new matches today.,0,job_alerts
Receipt: INR 124170 credited to your wallet from bank transfer. Txn ID REF574081.,0,finance_transaction
Your return pickup for order ORD-286525 is scheduled on 21-Nov-2026 between 6 PM-9 PM.,0,shipping_order
Receipt: INR 94436 credited to your wallet from refund. Txn ID REF257937.,0,finance_transaction
Your saved search 'QA Engineer Kolkata' has 22 new matches today.,0,job_alerts
Invoice INV-5222 generated for INR 215937. Due date: 26-Nov-2026.,0,finance_transaction
Delivery update: Package ORD-407718 is out for delivery and should arrive by 10 PM.,0,shipping_order
Transaction successful: INR 5547 paid to Myntra using IMPS. Ref REF730978.,0,finance_transaction
Shipment confirmed for order ORD-167908. Track with AWB AWB82562814 on FedEx.,0,shipping_order
Transaction successful: INR 30208 paid to Flipkart using NEFT. Ref REF555528.,0,finance_transaction
Your order ORD-787962 has been shipped via India Post. Expected delivery: 23-May-2026.,0,shipping_order
Your order ORD-338833 has been shipped via Blue Dart. Expected delivery: 01-Jun-2026.,0,shipping_order
Your return pickup for order ORD-771176 is scheduled on 14-Jun-2026 between 10 AM-1 PM.,0,shipping_order
Job alert from LinkedIn: New openings for Product Manager at Aster Digital and similar companies.,0,job_alerts
